Species	Room 3	Room 4	Dyad	Phase	Day	Session	Trial	Tube Room 3	Nonsocial Room 3	Spaghetti Tube	Nonsocial Room 4	tool_trans	tool_intube	Tool nach passing	Tool nach success	Absolute	Relative	Highpass	Bodychange_cat	Presence	Receiverabsolute	Effort_cat	BeggingGestures	AttgetObeg
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	10	10	1	High	Low	High	Low	1	1	 	 	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	10	10	2	High	Low	Nothing	High	1	0	yes	yes	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	10	10	3	High	Low	Nothing	Low	1	0	yes	no	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	10	10	4	High	Low	High	High	1	1	yes	no	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	10	10	5	High	High	High	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	10	10	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	10	10	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	10	10	8	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	11	11	1	High	Low	Nothing	High	1	0	 	 	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	11	11	2	High	Low	High	High	1	1	yes	no	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	11	11	3	High	Low	High	Low	1	1	yes	yes	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	11	11	4	High	High	Nothing	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	11	11	5	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	11	11	6	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	11	11	7	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	11	11	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	11	11	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	11	11	2	High	High	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	11	11	3	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	11	11	4	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	11	11	5	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	11	11	6	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	11	11	7	High	Low	High	High	1	0	yes	yes	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	11	11	8	High	Low	Nothing	High	1	0	yes	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	12	12	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	12	12	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	12	12	3	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	12	12	4	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	12	12	5	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	12	12	6	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	12	12	7	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Alex	Jahaga	Alex_Jahaga	Test	12	12	8	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	12	12	1	High	Low	High	High	1	1	 	 	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	12	12	2	High	High	Nothing	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	12	12	3	High	Low	Nothing	High	1	0	no	no	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	12	12	4	High	High	High	Low	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	12	12	5	High	Low	High	Low	1	1	no	no	above	above	1	1	yes	below	1	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	12	12	6	High	High	Nothing	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	12	12	7	High	Low	Nothing	Low	1	0	no	no	above	above	1	1	yes	below	1	no	no
Chimpanzee	Jahaga	Alex	Jahaga_Alex	Test	12	12	8	High	High	High	High	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	1	1	1	High	Low	Nothing	High	1	0	 	 	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	1	1	2	High	Low	High	Low	1	1	yes	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	1	1	3	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	1	1	4	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	1	1	5	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	1	1	6	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	1	1	7	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	1	1	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	1	1	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	1	1	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	1	1	3	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	1	1	4	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	1	1	5	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	1	1	6	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	1	1	7	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	1	1	8	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	1	1	1	High	Low	Nothing	Low	1	0	 	 	below	body	0	1	yes	below	0	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	1	1	2	High	Low	Nothing	High	1	0	yes	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	1	1	3	High	High	High	High	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	1	1	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	1	1	5	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	1	1	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	1	1	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	1	1	8	High	High	High	Low	1	1	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	2	1	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	2	1	2	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	2	1	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	2	1	4	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	2	1	5	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	2	1	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	2	1	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	2	1	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	2	1	1	High	Low	High	High	1	0	 	 	below	body	0	0	yes	below	0	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	2	1	2	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	2	1	3	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	2	1	4	High	Low	Nothing	Low	1	0	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	2	1	5	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	2	1	6	High	Low	Nothing	High	1	0	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	2	1	7	High	Low	High	Low	1	1	yes	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	2	1	8	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	2	1	1	High	Low	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	2	1	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	2	1	3	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	2	1	4	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	2	1	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	2	1	6	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	2	1	7	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	2	1	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	3	2	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	3	2	2	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	3	2	3	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	3	2	4	High	Low	Nothing	High	0	/	yes	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	3	2	5	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	3	2	6	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	3	2	7	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	3	2	8	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	3	2	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	3	2	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	3	2	3	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	3	2	4	High	Low	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	3	2	5	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	3	2	6	High	High	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	3	2	7	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	3	2	8	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	3	2	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	3	2	2	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	3	2	3	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	3	2	4	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	3	2	5	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	3	2	6	High	Low	High	Low	1	1	no	no	below	body	0	1	yes	below	1	yes	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	3	2	7	High	High	High	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	3	2	8	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	4	2	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	4	2	2	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	4	2	3	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	4	2	4	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	4	2	5	High	Low	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	4	2	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	4	2	7	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	4	2	8	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	4	3	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	4	3	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	4	3	3	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	4	3	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	4	3	5	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	4	3	6	High	Low	Nothing	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	4	3	7	High	Low	High	High	1	1	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	4	3	8	High	Low	Nothing	Low	1	0	yes	yes	below	body	0	0	no	below	0	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	4	2	1	High	Low	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	4	2	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	4	2	3	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	4	2	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	4	2	5	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	4	2	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	4	2	7	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	4	2	8	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	5	3	1	High	Low	Nothing	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	5	3	2	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	5	3	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	5	3	4	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	5	3	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	5	3	6	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	5	3	7	High	High	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	5	3	8	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	5	2	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	5	2	2	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	5	2	3	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	5	2	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	5	2	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	5	2	6	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	5	2	7	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	5	2	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	5	3	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	5	3	2	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	5	3	3	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	5	3	4	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	5	3	5	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	5	3	6	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	5	3	7	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	5	3	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	6	3	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	6	3	2	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	6	3	3	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	6	3	4	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	6	3	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	6	3	6	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	6	3	7	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	6	3	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	6	3	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	6	3	2	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	6	3	3	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	6	3	4	High	High	Nothing	High	0	/	yes	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	6	3	5	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	6	3	6	High	Low	Nothing	Low	0	/	yes	yes	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	6	3	7	High	Low	Nothing	High	1	0	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	6	3	8	High	High	High	Low	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	6	3	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	6	3	2	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	6	3	3	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	6	3	4	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	6	3	5	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	6	3	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	6	3	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	6	3	8	High	High	High	Low	0	/	no	no	/	/	0	1	yes	above	/	no	no
